,L,e
0,10.0,0.1907605441357717
1,10.0,0.702769571110083
2,10.29029029029029,0.18326032336302664
3,10.29029029029029,0.6794028650557479
4,10.58058058058058,0.17618483870568158
5,10.58058058058058,0.6568683710582095
6,10.87087087087087,0.16950351979872155
7,10.87087087087087,0.6351742906896775
8,11.16116116116116,0.16318838915141218
9,11.16116116116116,0.6143170481353775
10,11.451451451451451,0.15721381807591314
11,11.451451451451451,0.5942844832334176
12,11.741741741741741,0.15155630645238266
13,11.741741741741741,0.5750582808061665
14,12.032032032032031,0.14619428420239938
15,12.032032032032031,0.5566158194815056
16,12.322322322322321,0.1411079324378616
17,12.322322322322321,0.5389315776427036
18,12.322322322322321,0.9997886144442609
19,12.612612612612612,0.1362790223791948
20,12.612612612612612,0.5219782004490227
21,12.612612612612612,0.9937522780782615
22,12.902902902902902,0.13169077027924964
23,12.902902902902902,0.5057273067948217
24,12.902902902902902,0.9821577854128781
25,13.193193193193194,0.12732770673707794
26,13.193193193193194,0.4901500963097906
27,13.193193193193194,0.9672099909382053
28,13.483483483483484,0.12317555893126535
29,13.483483483483484,0.47521780238430605
30,13.483483483483484,0.9501607547076524
31,13.773773773773774,0.11922114444300584
32,13.773773773773774,0.46090202652795975
33,13.773773773773774,0.9317943244173276
34,14.064064064064064,0.11545227546994243
35,14.064064064064064,0.4471749812590809
36,14.064064064064064,0.9126325366642695
37,14.354354354354355,0.11185767235398811
38,14.354354354354355,0.434009662534759
39,14.354354354354355,0.8930364533512865
40,14.644644644644645,0.10842688545782958
41,14.644644644644645,0.42137996799026184
42,14.644644644644645,0.8732624096119967
43,14.934934934934935,0.10515022452608373
44,14.934934934934935,0.40926077361130514
45,14.934934934934935,0.8534954155601088
46,15.225225225225225,0.10201869475889407
47,15.225225225225225,0.397627978649705
48,15.225225225225225,0.8338702590376872
49,15.515515515515515,0.0990239389081365
50,15.515515515515515,0.3864585264158103
51,15.515515515515515,0.8144854546704805
52,15.805805805805806,0.09615818478042494
53,15.805805805805806,0.37573040689078147
54,15.805805805805806,0.7954127999381934
55,16.096096096096097,0.09341419759707947
56,16.096096096096097,0.3654226457863669
57,16.096096096096097,0.7767041126406045
58,16.386386386386388,0.09078523671998044
59,16.386386386386388,0.3555152836538851
60,16.386386386386388,0.7583960936013665
61,16.676676676676678,0.08826501630725465
62,16.676676676676678,0.34598934784190405
63,16.676676676676678,0.7405139044924101
64,16.966966966966968,0.08584766950327327
65,16.966966966966968,0.3368268194745443
66,16.966966966966968,0.7230738426227457
67,17.25725725725726,0.08352771581787181
68,17.25725725725726,0.32801059712987973
69,17.25725725725726,0.7060853673800194
70,17.54754754754755,0.08130003137947031
71,17.54754754754755,0.319524458512034
72,17.54754754754755,0.689552652630726
73,17.83783783783784,0.07915982178367982
74,17.83783783783784,0.31135302110721863
75,17.83783783783784,0.6734757870608822
76,18.12812812812813,0.07710259728661459
77,18.12812812812813,0.3034817025758488
78,18.12812812812813,0.657851709495416
79,18.41841841841842,0.0751241501191196
80,18.41841841841842,0.2958966814469238
81,18.41841841841842,0.6426749423663025
82,18.41841841841842,0.9999689783917436
83,18.70870870870871,0.07322053372060373
84,18.70870870870871,0.2885848585323148
85,18.70870870870871,0.627938169867621
86,18.70870870870871,0.9952879010316332
87,18.998998998999,0.07138804371283497
88,18.998998998999,0.281533819366544
89,18.998998998999,0.6136326955390845
90,18.998998998999,0.9857642796688317
91,19.28928928928929,0.06962320045088019
92,19.28928928928929,0.2747317978861058
93,19.28928928928929,0.5997488055191171
94,19.28928928928929,0.9736248036272561
95,19.57957957957958,0.06792273300658572
96,19.57957957957958,0.26816764149347866
97,19.57957957957958,0.5862760574957053
98,19.57957957957958,0.9599230896300539
99,19.86986986986987,0.06628356445331801
100,19.86986986986987,0.26183077759677964
101,19.86986986986987,0.5732035107844289
102,19.86986986986987,0.945255761618106
103,20.16016016016016,0.06470279833422662
104,20.16016016016016,0.2557111816742565
105,20.16016016016016,0.5605199095194208
106,20.16016016016016,0.929996624255642
107,20.45045045045045,0.06317770620792283
108,20.45045045045045,0.2497993468810778
109,20.45045045045045,0.5482138283378185
110,20.45045045045045,0.9143952874648836
111,20.74074074074074,0.0617057161758792
112,20.74074074074074,0.24408625519172555
113,20.74074074074074,0.5362737879484973
114,20.74074074074074,0.8986256694215146
115,21.03103103103103,0.06028440230497201
116,21.03103103103103,0.23856335005323728
117,21.03103103103103,0.5246883464434007
118,21.03103103103103,0.8828125266365905
119,21.32132132132132,0.058911474867449916
