,L,e
0,10.0,0.1908777088427691
1,10.0,0.7045163787305444
2,10.29029029029029,0.1833787278397098
3,10.29029029029029,0.6807226475687789
4,10.58058058058058,0.17630294507379043
5,10.58058058058058,0.657894587410805
6,10.87087087087087,0.1696203207542131
7,10.87087087087087,0.63599823615723
8,11.16116116116116,0.16330324162257218
9,11.16116116116116,0.6150009877207535
10,11.451451451451451,0.15732632934795474
11,11.451451451451451,0.5948707890186778
12,11.741741741741741,0.15166625646949017
13,11.741741741741741,0.5755757471315149
14,12.032032032032031,0.1463015728920602
15,12.032032032032031,0.5570840032564152
16,12.322322322322321,0.1412125444301642
17,12.322322322322321,0.5393637675733766
18,12.322322322322321,0.9973305665865626
19,12.612612612612612,0.13638100391793354
20,12.612612612612612,0.5223834406727231
21,12.612612612612612,0.9871194772583479
22,12.902902902902902,0.13179021478470854
23,12.902902902902902,0.5061117719426338
24,12.902902902902902,0.9752045877058196
25,13.193193193193194,0.12742358427514658
26,13.193193193193194,0.4905180237163918
27,13.193193193193194,0.9615137665020537
28,13.483483483483484,0.12326884410695042
29,13.483483483483484,0.47557212301302426
30,13.483483483483484,0.946054058442311
31,13.773773773773774,0.11931193044383144
32,13.773773773773774,0.4612447915261024
33,13.773773773773774,0.9290929585150636
34,14.064064064064064,0.11554066429890955
35,14.064064064064064,0.4475076502274393
36,14.064064064064064,0.9110032651661635
37,14.354354354354355,0.11194377380713602
38,14.354354354354355,0.43433329842704776
39,14.354354354354355,0.8921637792720816
40,14.644644644644645,0.10851081732527798
41,14.644644644644645,0.42169536910645045
42,14.644644644644645,0.8729012793647364
43,14.934934934934935,0.10523211380325864
44,14.934934934934935,0.4095640247859398
45,14.934934934934935,0.8534732478631817
46,15.225225225225225,0.10209867973619369
47,15.225225225225225,0.39792391596197185
48,15.225225225225225,0.8340731395900892
49,15.515515515515515,0.0991021720614227
50,15.515515515515515,0.3867475029986243
51,15.515515515515515,0.8147936874630187
52,15.805805805805806,0.09623345045208226
53,15.805805805805806,0.37601272048035034
54,15.805805805805806,0.7958232350761301
55,16.096096096096097,0.09348762870599132
56,16.096096096096097,0.36569855707506027
57,16.096096096096097,0.777146363262315
58,16.386386386386388,0.09085692877220437
59,16.386386386386388,0.3557850288902979
60,16.386386386386388,0.7588571427873033
61,16.676676676676678,0.08833506991460587
62,16.676676676676678,0.3462531476482625
63,16.676676676676678,0.7410116475871886
64,16.966966966966968,0.08591619241224775
65,16.966966966966968,0.3370848852218144
66,16.966966966966968,0.7235688993320857
67,17.25725725725726,0.08359482529462577
68,17.25725725725726,0.3282631357883244
69,17.25725725725726,0.7065758513941357
70,17.54754754754755,0.08136585696578413
71,17.54754754754755,0.3197716766140947
72,17.54754754754755,0.6900373120309691
73,17.83783783783784,0.07922315614438706
74,17.83783783783784,0.3115951282680492
75,17.83783783783784,0.6739551065252454
76,18.12812812812813,0.07716454611254842
77,18.12812812812813,0.30371891489251224
78,18.12812812812813,0.6583241970034603
79,18.41841841841842,0.07518479551193318
80,18.41841841841842,0.29612922501054484
81,18.41841841841842,0.6431402833687204
82,18.41841841841842,1.017534990030054
83,18.70870870870871,0.07327996401815426
84,18.70870870870871,0.28881297323261085
85,18.70870870870871,0.628396165370731
86,18.70870870870871,1.0047226153977313
87,18.998998998999,0.07144635535406839
