,actual precision (%),analytic (eV),iterations,numeric (eV),numeric precision (%),time (s)
0,0.11185698596876126,0.012937397611056275,33000,0.012951868994086796,0.008782755333647252,13.947237014770508
1,0.10148824809648183,0.05169975378281031,24000,0.05175222295719468,0.008362300791064925,18.265015363693237
2,0.09149775690515671,0.11612905356388974,16000,0.11623530904301588,0.006467093876816321,17.561081886291504
3,0.0867918256873823,0.2059296813832205,14000,0.2061084115133252,0.0056494402948081834,20.077804565429688
4,0.08452446784434908,0.32060263425994706,11000,0.32087362193045027,0.005106489504902445,19.525696754455566
5,0.08267314281849014,0.45929848646316385,10000,0.4596782029568407,0.005774612828979286,21.04451823234558
6,0.07881080826224185,0.6204396939173067,9000,0.6209286674548627,0.003641349596228416,21.912029027938843
7,0.0760986977259126,0.8004128330850552,9000,0.8010219368274639,0.005338945257216121,25.022355318069458
8,0.1213851450698078,0.9828587886195623,18000,0.9840518331859595,0.009143762999852534,57.48037576675415
